c,z,attribute,y,tech,f,techfuel,g,uni,value
Burundi,Burundi,CapacityPlant,2026,ICE,Diesel,Diesel,CTH_30,,20.0
Burundi,Burundi,CapacityPlant,2026,ICE,Diesel,Diesel,CTH_10,,10.0
Burundi,Burundi,CapacityPlant,2026,ICE,Diesel,Diesel,CTH_5,,18.0
Burundi,Burundi,CapacityPlant,2026,ReservoirHydro,Water,Reservoir,Rusumo_Falls,,27.0
Burundi,Burundi,CapacityPlant,2026,ReservoirHydro,Water,Reservoir,Rwegura,,18.0
Burundi,Burundi,CapacityPlant,2026,ReservoirHydro,Water,Reservoir,RUZB_007,,15.0
Burundi,Burundi,CapacityPlant,2026,ReservoirHydro,Water,Reservoir,Ruvyironza,,1.0
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Kirasa-karonge,,16.0
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Ruzizi_II,,12.0
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Kayenzi,,0.8
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Mugere,,8.0
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Ruzizi_I,,4.0
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Nyemanga,,3.0
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Gikonge,,1.0
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Buhiga,,0.5
Burundi,Burundi,CapacityPlant,2026,ROR,Water,ROR,Marangara,,0.2
Burundi,Burundi,CapacityPlant,2026,PV,Solar,PV,Mubuga,,9.0
Burundi,Burundi,CapacityPlant,2028,ICE,Diesel,Diesel,CTH_30,,20.0
Burundi,Burundi,CapacityPlant,2028,ICE,Diesel,Diesel,CTH_10,,10.0
Burundi,Burundi,CapacityPlant,2028,ICE,Diesel,Diesel,CTH_5,,18.0
Burundi,Burundi,CapacityPlant,2028,ICE,HFO,Diesel,HFRC_GENC_BUR,,70.05848211174873
Burundi,Burundi,CapacityPlant,2028,BiomassPlant,Biomass,Biomass,BMST_GENC_BUR,,50.0
Burundi,Burundi,CapacityPlant,2028,ReservoirHydro,Water,Reservoir,Rusumo_Falls,,27.0
Burundi,Burundi,CapacityPlant,2028,ReservoirHydro,Water,Reservoir,Ruvyi102_(Ruvyironza),,2.0
Burundi,Burundi,CapacityPlant,2028,ReservoirHydro,Water,Reservoir,Rwegura,,18.0
Burundi,Burundi,CapacityPlant,2028,ReservoirHydro,Water,Reservoir,RUZB_007,,15.0
Burundi,Burundi,CapacityPlant,2028,ReservoirHydro,Water,Reservoir,Ruvyironza,,1.0
