c,z,y,q,d,t,value
Burundi,Burundi,2026,Q1,d1,t1,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t10,60.418118315789464
Burundi,Burundi,2026,Q1,d1,t11,60.418118315789464
Burundi,Burundi,2026,Q1,d1,t12,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t13,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t14,60.418118315789464
Burundi,Burundi,2026,Q1,d1,t15,60.418118315789464
Burundi,Burundi,2026,Q1,d1,t16,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t17,60.41811831578947
Burundi,Burundi,2026,Q1,d1,t18,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t19,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t2,60.418118315789464
Burundi,Burundi,2026,Q1,d1,t20,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t21,248.8734
Burundi,Burundi,2026,Q1,d1,t22,123.57601305263157
Burundi,Burundi,2026,Q1,d1,t23,120.77562326869804
Burundi,Burundi,2026,Q1,d1,t24,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t3,60.41811831578948
Burundi,Burundi,2026,Q1,d1,t4,60.418118315789464
Burundi,Burundi,2026,Q1,d1,t5,60.41811831578947
Burundi,Burundi,2026,Q1,d1,t6,60.41811831578947
Burundi,Burundi,2026,Q1,d1,t7,60.418118315789464
Burundi,Burundi,2026,Q1,d1,t8,60.418118315789464
Burundi,Burundi,2026,Q1,d1,t9,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t1,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t10,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t11,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t12,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t13,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t14,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t15,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t16,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t17,60.418118315789464
Burundi,Burundi,2026,Q1,d2,t18,60.41811831578948
Burundi,Burundi,2026,Q1,d2,t19,60.41811831578948
Burundi,Burundi,2026,Q1,d2,t2,60.41811831578948
Burundi,Burundi,2026,Q1,d2,t20,60.41811831578948
Burundi,Burundi,2026,Q1,d2,t21,248.8734
