c,z,attribute,uni,y,value
System,System,NetPresentCostSystem,Carbon costs: $m,,0.0
System,System,NetPresentCostSystem,Excess generation: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with external zones: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with internal zones: $m,,-6990.52084243792
System,System,NetPresentCostSystem,Fixed O&M: $m,,43437.0015070129
System,System,NetPresentCostSystem,Fuel costs: $m,,212364.1749245327
System,System,NetPresentCostSystem,Generation costs: $m,,0.0
System,System,NetPresentCostSystem,Import costs with external zones: $m,,0.0
System,System,NetPresentCostSystem,Import costs with internal zones: $m,,13283.338041018404
System,System,NetPresentCostSystem,NPV of system cost: $m,,338839.19365981966
System,System,NetPresentCostSystem,Spinning reserve costs: $m,,12.820613141423916
System,System,NetPresentCostSystem,Startup costs: $m,,0.0
System,System,NetPresentCostSystem,Trade shared benefits: $m,,-6292.817198580499
System,System,NetPresentCostSystem,Transmission costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet country planning reserve costs: $m,,891.3549289696076
System,System,NetPresentCostSystem,Unmet country spinning reserve costs: $m,,425.9423350262422
System,System,NetPresentCostSystem,Unmet demand costs: $m,,6540.394995864021
System,System,NetPresentCostSystem,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystem,Variable O&M: $m,,10227.632227926852
System,System,NetPresentCostSystemPerMWh,Carbon costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Excess generation: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with external zones: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with internal zones: $m,,-1.3272934033911687
System,System,NetPresentCostSystemPerMWh,Fixed O&M: $m,,8.247403428561121
System,System,NetPresentCostSystemPerMWh,Fuel costs: $m,,40.32168344063466
System,System,NetPresentCostSystemPerMWh,Generation costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with external zones: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with internal zones: $m,,2.5221134954387727
System,System,NetPresentCostSystemPerMWh,NPV of system cost: $m,,64.33555334314924
System,System,NetPresentCostSystemPerMWh,Spinning reserve costs: $m,,0.0024342557062039
System,System,NetPresentCostSystemPerMWh,Startup costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Trade shared benefits: $m,,-1.194820092047607
System,System,NetPresentCostSystemPerMWh,Transmission costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country planning reserve costs: $m,,0.1692419697999163
System,System,NetPresentCostSystemPerMWh,Unmet country spinning reserve costs: $m,,0.0808738668044938
System,System,NetPresentCostSystemPerMWh,Unmet demand costs: $m,,1.241827802140627
System,System,NetPresentCostSystemPerMWh,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Variable O&M: $m,,1.9419252290940847
Burundi,Burundi,Interchange,Rwanda,2030,143.96817651660783
Burundi,Burundi,Interchange,Rwanda,2032,282.7896053170648
Burundi,Burundi,Interchange,Rwanda,2034,202.31937342347624
Burundi,Burundi,Interchange,Rwanda,2036,57.49309346259147
Burundi,Burundi,Interchange,Rwanda,2038,120.87434386640328
Burundi,Burundi,Interchange,Rwanda,2040,66.35555303431049
Burundi,Burundi,InterconUtilization,Rwanda,2030,0.0821736167332236
Burundi,Burundi,InterconUtilization,Rwanda,2032,0.1614095920759502
Burundi,Burundi,InterconUtilization,Rwanda,2034,0.1154790944197923
Burundi,Burundi,InterconUtilization,Rwanda,2036,0.0328156926156344
Burundi,Burundi,InterconUtilization,Rwanda,2038,0.0689922054031982
Burundi,Burundi,InterconUtilization,Rwanda,2040,0.0378741741063416
Burundi,Burundi,NetImport,Rwanda,2030,-0.1439681765166078
Burundi,Burundi,NetImport,Rwanda,2032,-0.2827896053170648
Burundi,Burundi,NetImport,Rwanda,2034,-0.2023193734234762
Burundi,Burundi,NetImport,Rwanda,2036,-0.0574930934625914
Burundi,Burundi,NetImport,Rwanda,2038,-0.1208743438664032
Burundi,Burundi,NetImport,Rwanda,2040,-0.0663555530343105
Burundi,Burundi,TransmissionCapacity,Rwanda,2026,200.0
Burundi,Burundi,TransmissionCapacity,Rwanda,2028,200.0
Burundi,Burundi,TransmissionCapacity,Rwanda,2030,200.0
Burundi,Burundi,TransmissionCapacity,Rwanda,2032,200.0
Burundi,Burundi,TransmissionCapacity,Rwanda,2034,200.0
Burundi,Burundi,TransmissionCapacity,Rwanda,2036,200.0
Burundi,Burundi,TransmissionCapacity,Rwanda,2038,200.0
Burundi,Burundi,TransmissionCapacity,Rwanda,2040,200.0
Djibouti,Djibouti,Interchange,Ethiopia,2026,0.0187374391750702
Djibouti,Djibouti,Interchange,Ethiopia,2028,11.51019634960988
Djibouti,Djibouti,Interchange,Ethiopia,2030,2.995845589285343
Djibouti,Djibouti,Interchange,Ethiopia,2032,57.718788130705626
Djibouti,Djibouti,Interchange,Ethiopia,2034,34.1140607579657
Djibouti,Djibouti,Interchange,Ethiopia,2038,4.666972148654933
Djibouti,Djibouti,Interchange,Ethiopia,2040,64.63863186312295
Djibouti,Djibouti,InterconUtilization,Ethiopia,2026,2.251554815557585e-05
Djibouti,Djibouti,InterconUtilization,Ethiopia,2028,0.0047779976544665
Djibouti,Djibouti,InterconUtilization,Ethiopia,2030,0.0012436054750042
Djibouti,Djibouti,InterconUtilization,Ethiopia,2032,0.0239596463805336
Djibouti,Djibouti,InterconUtilization,Ethiopia,2034,0.01416108790285
Djibouti,Djibouti,InterconUtilization,Ethiopia,2038,0.0019373068280012
Djibouti,Djibouti,InterconUtilization,Ethiopia,2040,0.0268321427410223
Djibouti,Djibouti,NetImport,Ethiopia,2026,-1.8737439175070226e-05
Djibouti,Djibouti,NetImport,Ethiopia,2028,-0.0115101963496098
Djibouti,Djibouti,NetImport,Ethiopia,2030,-0.0029958455892853
Djibouti,Djibouti,NetImport,Ethiopia,2032,-0.0577187881307056
Djibouti,Djibouti,NetImport,Ethiopia,2034,-0.0341140607579657
Djibouti,Djibouti,NetImport,Ethiopia,2038,-0.0046669721486549
Djibouti,Djibouti,NetImport,Ethiopia,2040,-0.0646386318631229
Djibouti,Djibouti,TransmissionCapacity,Ethiopia,2026,95.0
Djibouti,Djibouti,TransmissionCapacity,Ethiopia,2028,275.0
Djibouti,Djibouti,TransmissionCapacity,Ethiopia,2030,275.0
Djibouti,Djibouti,TransmissionCapacity,Ethiopia,2032,275.0
Djibouti,Djibouti,TransmissionCapacity,Ethiopia,2034,275.0
Djibouti,Djibouti,TransmissionCapacity,Ethiopia,2036,275.0
Djibouti,Djibouti,TransmissionCapacity,Ethiopia,2038,275.0
Djibouti,Djibouti,TransmissionCapacity,Ethiopia,2040,275.0
Egypt,Egypt,CongestionShare,Libya,2026,0.8323059360730594
Egypt,Egypt,CongestionShare,Sudan,2026,0.6552511415525114
Egypt,Egypt,CongestionShare,Libya,2028,0.7889269406392694
Egypt,Egypt,CongestionShare,Sudan,2028,0.5656392694063926
Egypt,Egypt,CongestionShare,Libya,2030,0.7925799086757991
Egypt,Egypt,CongestionShare,Sudan,2030,0.5914383561643836
Egypt,Egypt,CongestionShare,Libya,2032,0.8381278538812785
Egypt,Egypt,CongestionShare,Sudan,2032,0.5832191780821918
Egypt,Egypt,CongestionShare,Libya,2034,0.8479452054794521
Egypt,Egypt,CongestionShare,Sudan,2034,0.4761415525114155
Egypt,Egypt,CongestionShare,Libya,2036,0.8666666666666667
Egypt,Egypt,CongestionShare,Sudan,2036,0.3224885844748858
Egypt,Egypt,CongestionShare,Libya,2038,0.8735159817351598
Egypt,Egypt,CongestionShare,Sudan,2038,0.0873287671232876
Egypt,Egypt,CongestionShare,Libya,2040,0.8800228310502283
Egypt,Egypt,CongestionShare,Sudan,2040,0.0831050228310502
Egypt,Egypt,Interchange,Libya,2026,1331.4926646591227
Egypt,Egypt,Interchange,Sudan,2026,1818.8530599040528
Egypt,Egypt,Interchange,Libya,2028,1254.7738673124002
Egypt,Egypt,Interchange,Sudan,2028,1517.5057203382246
Egypt,Egypt,Interchange,Libya,2030,1258.16202436436
Egypt,Egypt,Interchange,Sudan,2030,1576.1162727303663
Egypt,Egypt,Interchange,Libya,2032,1327.47122067591
Egypt,Egypt,Interchange,Sudan,2032,1552.9544776552443
Egypt,Egypt,Interchange,Libya,2034,1350.8310265086393
Egypt,Egypt,Interchange,Sudan,2034,1289.6299501463088
Egypt,Egypt,Interchange,Libya,2036,1386.7731768286178
Egypt,Egypt,Interchange,Sudan,2036,895.0896804114682
Egypt,Egypt,Interchange,Libya,2038,1393.1770331877285
Egypt,Egypt,Interchange,Sudan,2038,249.581980817684
Egypt,Egypt,Interchange,Libya,2040,1389.9633595526066
Egypt,Egypt,Interchange,Sudan,2040,225.2671607264212
Egypt,Egypt,InterconUtilization,Libya,2026,0.8444271084849839
Egypt,Egypt,InterconUtilization,Sudan,2026,0.6921054261430949
Egypt,Egypt,InterconUtilization,Libya,2028,0.7957723663828007
Egypt,Egypt,InterconUtilization,Sudan,2028,0.5774374887131752
Egypt,Egypt,InterconUtilization,Libya,2030,0.7979211214893203
Egypt,Egypt,InterconUtilization,Sudan,2030,0.5997398298060755
Egypt,Egypt,InterconUtilization,Libya,2032,0.8418767254413432
Egypt,Egypt,InterconUtilization,Sudan,2032,0.5909263613604431
Egypt,Egypt,InterconUtilization,Libya,2034,0.8566914171160828
Egypt,Egypt,InterconUtilization,Sudan,2034,0.4907267694620658
Egypt,Egypt,InterconUtilization,Libya,2036,0.879485779317997
Egypt,Egypt,InterconUtilization,Sudan,2036,0.3405972908719437
Egypt,Egypt,InterconUtilization,Libya,2038,0.8835470783788232
Egypt,Egypt,InterconUtilization,Sudan,2038,0.0949703123354961
Egypt,Egypt,InterconUtilization,Libya,2040,0.8815089799293547
Egypt,Egypt,InterconUtilization,Sudan,2040,0.0857180976888969
Egypt,Egypt,NetImport,Libya,2026,-1.3314926646591227
Egypt,Egypt,NetImport,Sudan,2026,-1.818853059904053
Egypt,Egypt,NetImport,Libya,2028,-1.2547738673124005
Egypt,Egypt,NetImport,Sudan,2028,-1.5175057203382247
Egypt,Egypt,NetImport,Libya,2030,-1.25816202436436
Egypt,Egypt,NetImport,Sudan,2030,-1.5761162727303666
Egypt,Egypt,NetImport,Libya,2032,-1.32747122067591
Egypt,Egypt,NetImport,Sudan,2032,-1.5529544776552446
Egypt,Egypt,NetImport,Libya,2034,-1.3508310265086394
Egypt,Egypt,NetImport,Sudan,2034,-1.2896299501463089
Egypt,Egypt,NetImport,Libya,2036,-1.3867731768286178
Egypt,Egypt,NetImport,Sudan,2036,-0.8950896804114682
Egypt,Egypt,NetImport,Libya,2038,-1.3931770331877282
Egypt,Egypt,NetImport,Sudan,2038,-0.2495819808176839
Egypt,Egypt,NetImport,Libya,2040,-1.3899633595526066
Egypt,Egypt,NetImport,Sudan,2040,-0.2252671607264211
Egypt,Egypt,TransmissionCapacity,Libya,2026,180.0
Egypt,Egypt,TransmissionCapacity,Sudan,2026,300.0
Egypt,Egypt,TransmissionCapacity,Libya,2028,180.0
Egypt,Egypt,TransmissionCapacity,Sudan,2028,300.0
Egypt,Egypt,TransmissionCapacity,Libya,2030,180.0
Egypt,Egypt,TransmissionCapacity,Sudan,2030,300.0
Egypt,Egypt,TransmissionCapacity,Libya,2032,180.0
Egypt,Egypt,TransmissionCapacity,Sudan,2032,300.0
Egypt,Egypt,TransmissionCapacity,Libya,2034,180.0
Egypt,Egypt,TransmissionCapacity,Sudan,2034,300.0
Egypt,Egypt,TransmissionCapacity,Libya,2036,180.0
Egypt,Egypt,TransmissionCapacity,Sudan,2036,300.0
Egypt,Egypt,TransmissionCapacity,Libya,2038,180.0
Egypt,Egypt,TransmissionCapacity,Sudan,2038,300.0
Egypt,Egypt,TransmissionCapacity,Libya,2040,180.0
Egypt,Egypt,TransmissionCapacity,Sudan,2040,300.0
Ethiopia,Ethiopia,CongestionShare,Djibouti,2026,0.5728310502283105
Ethiopia,Ethiopia,CongestionShare,Kenya,2026,1.0
Ethiopia,Ethiopia,CongestionShare,Sudan,2026,1.0
Ethiopia,Ethiopia,CongestionShare,Djibouti,2028,0.2519406392694064
Ethiopia,Ethiopia,CongestionShare,Kenya,2028,1.0
Ethiopia,Ethiopia,CongestionShare,Sudan,2028,1.0
Ethiopia,Ethiopia,CongestionShare,Djibouti,2030,0.2484018264840182
Ethiopia,Ethiopia,CongestionShare,Kenya,2030,1.0
Ethiopia,Ethiopia,CongestionShare,Sudan,2030,1.0
Ethiopia,Ethiopia,CongestionShare,Djibouti,2032,0.2970319634703196
Ethiopia,Ethiopia,CongestionShare,Kenya,2032,1.0
Ethiopia,Ethiopia,CongestionShare,Sudan,2032,1.0
Ethiopia,Ethiopia,CongestionShare,Djibouti,2034,0.2864155251141552
Ethiopia,Ethiopia,CongestionShare,Kenya,2034,0.9703196347031964
Ethiopia,Ethiopia,CongestionShare,Sudan,2034,1.0
