c,z,attribute,y,value
Burundi,Burundi,CapexInvestmentComponent,2026,44800000.0
Burundi,Burundi,CapexInvestmentComponent,2028,382293804.8587384
Burundi,Burundi,CapexInvestmentComponent,2030,339900000.0
Burundi,Burundi,CapexInvestmentComponent,2032,165000000.0
Burundi,Burundi,CapexInvestmentComponent,2034,32509549.650871854
Burundi,Burundi,CapexInvestmentComponent,2038,56974009.30685294
Burundi,Burundi,CapexInvestmentComponent,2040,83563199.48515284
Burundi,Burundi,CapexInvestmentComponentCumulated,2026,44800000.0
Burundi,Burundi,CapexInvestmentComponentCumulated,2028,427093804.8587384
Burundi,Burundi,CapexInvestmentComponentCumulated,2030,766993804.8587384
Burundi,Burundi,CapexInvestmentComponentCumulated,2032,931993804.8587384
Burundi,Burundi,CapexInvestmentComponentCumulated,2034,964503354.5096104
Burundi,Burundi,CapexInvestmentComponentCumulated,2038,1021477363.8164632
Burundi,Burundi,CapexInvestmentComponentCumulated,2040,1105040563.301616
Burundi,Burundi,Costs,2026,00005.3889999999999990.01094622812156207200110.6137092736702000-2.87233012115477270000.005884800000000008000000.2709729818362839
Burundi,Burundi,Costs,2028,000015.9432367155968400043.25602553902391000-1.08140063847559680000000001.5103463836365558
Burundi,Burundi,Costs,2030,000-6.59519702883448421.0932367155968380.000940233534301669008.548459210033624000-0.387269296799116260000000001.9506160927378613
Burundi,Burundi,Costs,2032,000-15.87850866578631323.5932367155968340.049828855357888856008.365534762523536000-0.62699386026799110003.600000000000403e-070.03463105537293620400002.1638253858168506
Burundi,Burundi,Costs,2034,000-12.16111725899383524.4398395710882920.062500053370910620017.139717876584864000-0.74852234846709060005.892000000000004e-050.0719240568314761800002.176593941001163
Burundi,Burundi,Costs,2036,000-1.684167765042673824.4398395710882920.0339926245706322140022.721952909797707000-0.61236902708817150005.856e-050.03213782752968414500002.183142951802907
Burundi,Burundi,Costs,2038,000-3.624015640960982526.1089999999999980.168536732069614170036.79024203288702000-2.60628934068761930000.0066957984512849790.2165386887786258400002.1861044727024015
Burundi,Burundi,Costs,2040,000-3.6344786715742128.61589598455458411.3602609906224840031.83480951167023000-1.0249315195692750000.0113349635870519890.480406699401907900002.853633131084178
Burundi,Burundi,CostsPerMWh,2026,00003.1967018626171510.0064931949944015060065.61496575730814000-1.70383801231152530000.003490805552260055000000.16073851099554132
Burundi,Burundi,CostsPerMWh,2028,00007.67663315428292200020.827680457791466000-0.52069201144478620000000000.7272284373557116
Burundi,Burundi,CostsPerMWh,2030,000-2.85752428651265969.1391410950205230.0004073783008322739003.7038210834545406000-0.167793534626170250000000000.8451503168580704
Burundi,Burundi,CostsPerMWh,2032,000-6.1774309398441859.1787959137520350.019385593399466786003.25455710974327000-0.243927899844744420001.4005566801975403e-070.01347298776245869200000.8418222496906864
Burundi,Burundi,CostsPerMWh,2034,000-4.2956706210184788.6328828669328120.02207688959490558006.05426137804401000-0.26440049816211270002.081230758656047e-050.0254057296953485600000.7688381295173122
Burundi,Burundi,CostsPerMWh,2036,000-0.54648651350657277.9303517114434230.011030083387252079007.3729239351765194000-0.198704322419059860001.9001818521407232e-050.01042823030039862500000.7083962803355214
Burundi,Burundi,CostsPerMWh,2038,000-1.09271029387227067.8723647713468220.050817060485761570011.092964315332754000-0.78584627483112910000.00201891178689089880.0652905720316552700000.6591524699293771
Burundi,Burundi,CostsPerMWh,2040,000-1.02390345867839938.061655472331063.2004068728650825008.968486132633945000-0.288743179593607460000.0031932801013657760.1353399278243209700000.8039240553448658
Burundi,Burundi,DemandEnergyZone,2026,1685.8000000000018
Burundi,Burundi,DemandEnergyZone,2028,2076.8527550000017
Burundi,Burundi,DemandEnergyZone,2030,2308.01084
Burundi,Burundi,DemandEnergyZone,2032,2570.4065039999978
Burundi,Burundi,DemandEnergyZone,2034,2831.0171639999967
Burundi,Burundi,DemandEnergyZone,2036,3081.810298000003
Burundi,Burundi,DemandEnergyZone,2038,3316.5383919999954
Burundi,Burundi,DemandEnergyZone,2040,3549.630232000002
Burundi,Burundi,DemandPeakZone,2026,283.0042976
Burundi,Burundi,DemandPeakZone,2028,348.6524233
Burundi,Burundi,DemandPeakZone,2030,387.4581722
Burundi,Burundi,DemandPeakZone,2032,431.5079412
Burundi,Burundi,DemandPeakZone,2034,475.2580519
Burundi,Burundi,DemandPeakZone,2036,517.360042
Burundi,Burundi,DemandPeakZone,2038,556.7651074
Burundi,Burundi,DemandPeakZone,2040,595.8954861
Burundi,Burundi,EmissionsIntensityZone,2026,6.5900944739739e-11
Burundi,Burundi,EmissionsIntensityZone,2030,1.194190192115288e-12
Burundi,Burundi,EmissionsIntensityZone,2032,5.3377855740495584e-11
Burundi,Burundi,EmissionsIntensityZone,2034,6.419933911125085e-11
Burundi,Burundi,EmissionsIntensityZone,2036,3.488337223179605e-11
Burundi,Burundi,EmissionsIntensityZone,2038,1.6049906116504728e-10
Burundi,Burundi,EmissionsIntensityZone,2040,1.7715866109535928e-10
Burundi,Burundi,EmissionsZone,2026,3.687942779245666e-05
Burundi,Burundi,EmissionsZone,2030,2.8006956340900783e-06
Burundi,Burundi,EmissionsZone,2032,0.0001484263776617
Burundi,Burundi,EmissionsZone,2034,0.0001861703717431
Burundi,Burundi,EmissionsZone,2036,0.0001012546263806
Burundi,Burundi,EmissionsZone,2038,0.0005020243082924
Burundi,Burundi,EmissionsZone,2040,0.0005935422133898
Burundi,Burundi,GenCostsPerMWh,2026,15.21253142595041
Burundi,Burundi,GenCostsPerMWh,2028,29.49895321543308
Burundi,Burundi,GenCostsPerMWh,2030,29.918660055306052
Burundi,Burundi,GenCostsPerMWh,2032,29.991898466305052
Burundi,Burundi,GenCostsPerMWh,2034,29.936698258860446
Burundi,Burundi,GenCostsPerMWh,2036,29.900443570582958
Burundi,Burundi,GenCostsPerMWh,2038,29.74985039185002
Burundi,Burundi,GenCostsPerMWh,2040,33.87455059920359
DRC,Drc_E,CapexInvestmentComponent,2026,180132000.0
DRC,Drc_E,CapexInvestmentComponent,2028,100500639.1614204
DRC,Drc_E,CapexInvestmentComponent,2030,21990740.871762108
DRC,Drc_E,CapexInvestmentComponent,2032,26296635.83441159
DRC,Drc_E,CapexInvestmentComponent,2034,25601115.167191792
DRC,Drc_E,CapexInvestmentComponent,2036,25782649.30028157
DRC,Drc_E,CapexInvestmentComponent,2038,25650169.219233055
DRC,Drc_E,CapexInvestmentComponent,2040,25736217.267678555
DRC,Drc_E,CapexInvestmentComponentCumulated,2026,180132000.0
DRC,Drc_E,CapexInvestmentComponentCumulated,2028,280632639.1614204
DRC,Drc_E,CapexInvestmentComponentCumulated,2030,302623380.0331825
DRC,Drc_E,CapexInvestmentComponentCumulated,2032,328920015.8675941
DRC,Drc_E,CapexInvestmentComponentCumulated,2034,354521131.0347859
DRC,Drc_E,CapexInvestmentComponentCumulated,2036,380303780.33506745
DRC,Drc_E,CapexInvestmentComponentCumulated,2038,405953949.5543005
DRC,Drc_E,CapexInvestmentComponentCumulated,2040,431690166.82197905
DRC,Drc_E,Costs,2026,00001.662112499999999900000000001.57933855080000097.074378507952644133.1623474024812300001.3847195319094001
DRC,Drc_E,Costs,2028,00005.943404046864477000000000000.34982292317207720.0775701726610061700001.891406517068473
DRC,Drc_E,Costs,2030,00006.816811899366407000000000000.41523963636823830.0802702722576522500002.0581254748703794
DRC,Drc_E,Costs,2032,00007.596846843503054000000000000.377388423879179540.0859609804065380200002.0825153007301376
DRC,Drc_E,Costs,2034,00008.386213321845457000000000000.388618399956638050.1037724840246918900002.117247670206262
DRC,Drc_E,Costs,2036,00009.214971576304388000000000000.367938087479337760.1306124032781800200002.151922978174374
DRC,Drc_E,Costs,2038,000010.043812469953322000000000000.351739692270535360.1576380349656991400002.1866842865898946
DRC,Drc_E,Costs,2040,000010.875660431079160.00721643007131035300000000000.34091615927739080.1742454152856914300002.21963199170453
DRC,Drc_E,CostsPerMWh,2026,00002.382956989247311700000000002.26428466064516310.142478147602358190.91375971681900001.9852609776478858
DRC,Drc_E,CostsPerMWh,2028,00007.779324668670778000000000000.45788340729329460.1015316396086467800002.4756629804561157
DRC,Drc_E,CostsPerMWh,2030,00008.208081757214213000000000000.49998752121401340.0966529467280580600002.478176369500757
DRC,Drc_E,CostsPerMWh,2032,00008.455032658322816000000000000.420020505152119470.0956716532070539500002.31776883776309
DRC,Drc_E,CostsPerMWh,2034,00008.667920746093495000000000000.40167276481306250.1072583814208701600002.188369684967712
DRC,Drc_E,CostsPerMWh,2036,00008.886182812251091000000000000.354810113287692850.1259521728815621300002.0751426983359424
DRC,Drc_E,CostsPerMWh,2038,00009.077101192908552000000000000.317884945567587060.1424654631411649300001.97621715914134
