c,z,attribute,y,value
Angola,Angola,CapexInvestmentComponent,2025,48240000.0
Angola,Angola,CapexInvestmentComponent,2040,3726486815.842926
Angola,Angola,CapexInvestmentComponentCumulated,2025,48240000.0
Angola,Angola,CapexInvestmentComponentCumulated,2040,3774726815.842926
Angola,Angola,Costs,2025,660.3226369895053
Angola,Angola,Costs,2040,850.5688073157994
Angola,Angola,CostsPerMWh,2025,38.66057593615374
Angola,Angola,CostsPerMWh,2040,25.303251742251945
Angola,Angola,DemandEnergyZone,2025,17079.99999999999
Angola,Angola,DemandEnergyZone,2040,33615.00000000001
Angola,Angola,DemandPeakZone,2025,2874.0
Angola,Angola,DemandPeakZone,2040,5655.0
Angola,Angola,EmissionsIntensityZone,2025,1.6979580676500858e-07
Angola,Angola,EmissionsIntensityZone,2040,7.97661720890717e-10
Angola,Angola,EmissionsZone,2025,2.900112379546344
Angola,Angola,EmissionsZone,2040,0.0179118147948189
Angola,Angola,GenCostsPerMWh,2025,38.88151603489855
Angola,Angola,GenCostsPerMWh,2040,21.560966390778827
CAR,CAR,CapexInvestmentComponent,2040,92120132.2546744
CAR,CAR,CapexInvestmentComponentCumulated,2040,92120132.2546744
CAR,CAR,Costs,2025,12.282824755063556
CAR,CAR,Costs,2040,15.967741220827646
CAR,CAR,CostsPerMWh,2025,64.3079830108037
CAR,CAR,CostsPerMWh,2040,14.67623273973132
CAR,CAR,DemandEnergyZone,2025,191.00000000000077
CAR,CAR,DemandEnergyZone,2040,1087.999999999998
CAR,CAR,DemandPeakZone,2025,68.0
CAR,CAR,DemandPeakZone,2040,241.0
CAR,CAR,EmissionsIntensityZone,2025,7.017755399468422e-08
CAR,CAR,EmissionsIntensityZone,2040,1.140532819138596e-09
CAR,CAR,EmissionsZone,2025,0.0135038648085292
CAR,CAR,EmissionsZone,2040,0.0012673518215602
CAR,CAR,GenCostsPerMWh,2025,31.309812269137076
CAR,CAR,GenCostsPerMWh,2040,31.064355975406855
Congo,Congo,CapexInvestmentComponent,2040,192833467.69021863
Congo,Congo,CapexInvestmentComponentCumulated,2040,192833467.69021863
Congo,Congo,Costs,2025,159.43714407707913
Congo,Congo,Costs,2040,180.65923489374512
Congo,Congo,CostsPerMWh,2025,57.227977055663686
Congo,Congo,CostsPerMWh,2040,28.441315317025374
Congo,Congo,DemandEnergyZone,2025,2786.000000000002
Congo,Congo,DemandEnergyZone,2040,6351.999999999997
Congo,Congo,DemandPeakZone,2025,498.0
Congo,Congo,DemandPeakZone,2040,1137.0
Congo,Congo,EmissionsIntensityZone,2025,3.488092952813278e-07
Congo,Congo,EmissionsZone,2025,1.0182802310423993
Congo,Congo,GenCostsPerMWh,2025,62.93245811339608
Congo,Congo,GenCostsPerMWh,2040,24.244439910702944
DRC,DRC,CapexInvestmentComponent,2040,2163362111.935167
DRC,DRC,CapexInvestmentComponentCumulated,2040,2163362111.935167
DRC,DRC,Costs,2025,-269.47567580418905
DRC,DRC,Costs,2040,-780.4662549470627
DRC,DRC,CostsPerMWh,2025,-54.4615351261498
DRC,DRC,CostsPerMWh,2040,-91.0802024678566
DRC,DRC,DemandEnergyZone,2025,4947.999999999997
DRC,DRC,DemandEnergyZone,2040,8568.999999999996
DRC,DRC,DemandPeakZone,2025,807.0
DRC,DRC,DemandPeakZone,2040,1397.0
DRC,DRC,GenCostsPerMWh,2025,7.226957287391317
DRC,DRC,GenCostsPerMWh,2040,23.92392874616466
DRC,DRC_South,CapexInvestmentComponent,2025,72000000.0
DRC,DRC_South,CapexInvestmentComponent,2040,1617480530.1598558
DRC,DRC_South,CapexInvestmentComponentCumulated,2025,72000000.0
DRC,DRC_South,CapexInvestmentComponentCumulated,2040,1689480530.1598558
DRC,DRC_South,Costs,2025,455.52982444220254
DRC,DRC_South,Costs,2040,576.7595248554682
DRC,DRC_South,CostsPerMWh,2025,45.32635069076637
DRC,DRC_South,CostsPerMWh,2040,33.13757683742993
DRC,DRC_South,DemandEnergyZone,2025,10050.000000000013
DRC,DRC_South,DemandEnergyZone,2040,17405.000000000007
DRC,DRC_South,DemandPeakZone,2025,1639.0
DRC,DRC_South,DemandPeakZone,2040,2838.0
DRC,DRC_South,GenCostsPerMWh,2025,10.02541380620156
DRC,DRC_South,GenCostsPerMWh,2040,19.966135124629265
Gabon,Gabon,CapexInvestmentComponent,2040,380069928.3751257
Gabon,Gabon,CapexInvestmentComponentCumulated,2040,380069928.3751257
Gabon,Gabon,Costs,2025,221.5840345246176
Gabon,Gabon,Costs,2040,89.63882616385746
Gabon,Gabon,CostsPerMWh,2025,58.49631323247562
Gabon,Gabon,CostsPerMWh,2040,12.009489035886576
Gabon,Gabon,DemandEnergyZone,2025,3787.999999999999
Gabon,Gabon,DemandEnergyZone,2040,7464.000000000005
Gabon,Gabon,DemandPeakZone,2025,547.8937999999999
Gabon,Gabon,DemandPeakZone,2040,1079.2143
Gabon,Gabon,EmissionsIntensityZone,2025,3.225384351108939e-07
Gabon,Gabon,EmissionsZone,2025,1.221775592200066
Gabon,Gabon,GenCostsPerMWh,2025,61.51108924808412
Gabon,Gabon,GenCostsPerMWh,2040,33.1810889744135
