c,z,attribute,uni,y,value
System,System,NetPresentCostSystem,Carbon costs: $m,,0.0
System,System,NetPresentCostSystem,Excess generation: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with external zones: $m,,0.0
System,System,NetPresentCostSystem,Export revenues with internal zones: $m,,-9391.158182589392
System,System,NetPresentCostSystem,Fixed O&M: $m,,6906.006420141981
System,System,NetPresentCostSystem,Fuel costs: $m,,810.1075140002513
System,System,NetPresentCostSystem,Generation costs: $m,,0.0
System,System,NetPresentCostSystem,Import costs with external zones: $m,,300.56638069068345
System,System,NetPresentCostSystem,Import costs with internal zones: $m,,13919.155774233996
System,System,NetPresentCostSystem,NPV of system cost: $m,,21641.82722174011
System,System,NetPresentCostSystem,Spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Startup costs: $m,,0.0
System,System,NetPresentCostSystem,Trade shared benefits: $m,,-4527.997591644609
System,System,NetPresentCostSystem,Transmission costs: $m,,1894.544958471092
System,System,NetPresentCostSystem,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet country planning reserve costs: $m,,42.74951861483424
System,System,NetPresentCostSystem,Unmet country spinning reserve costs: $m,,0.1402536566820414
System,System,NetPresentCostSystem,Unmet demand costs: $m,,4.708898735326314
System,System,NetPresentCostSystem,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystem,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystem,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystem,Variable O&M: $m,,322.31412826414726
System,System,NetPresentCostSystemPerMWh,Carbon costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Excess generation: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with external zones: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Export revenues with internal zones: $m,,-12.34645320684718
System,System,NetPresentCostSystemPerMWh,Fixed O&M: $m,,9.079251297304785
System,System,NetPresentCostSystemPerMWh,Fuel costs: $m,,1.0650395105326182
System,System,NetPresentCostSystemPerMWh,Generation costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Import costs with external zones: $m,,0.395151341570283
System,System,NetPresentCostSystemPerMWh,Import costs with internal zones: $m,,18.299362240964037
System,System,NetPresentCostSystemPerMWh,NPV of system cost: $m,,28.45227414007967
System,System,NetPresentCostSystemPerMWh,Spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Startup costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Trade shared benefits: $m,,-5.952909034116863
System,System,NetPresentCostSystemPerMWh,Transmission costs: $m,,2.490737587765993
System,System,NetPresentCostSystemPerMWh,Unmet country CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet country planning reserve costs: $m,,0.0562023257335618
System,System,NetPresentCostSystemPerMWh,Unmet country spinning reserve costs: $m,,0.0001843899522983
System,System,NetPresentCostSystemPerMWh,Unmet demand costs: $m,,0.006190737794117
System,System,NetPresentCostSystemPerMWh,Unmet system CO2 backstop cost: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system planning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Unmet system spinning reserve costs: $m,,0.0
System,System,NetPresentCostSystemPerMWh,VRE curtailment: $m,,0.0
System,System,NetPresentCostSystemPerMWh,Variable O&M: $m,,0.4237428680412023
Angola,Angola,CongestionShare,Congo,2025,1.0
Angola,Angola,CongestionShare,DRC,2025,1.0
Angola,Angola,CongestionShare,Congo,2040,0.2053652968036529
Angola,Angola,Interchange,Congo,2040,69.86002818146581
Angola,Angola,InterconUtilization,Congo,2040,0.2176782734245931
Angola,Angola,NetImport,Congo,2040,-0.0698600281814658
Angola,Angola,NewTransmissionCapacity,Congo,2040,36.636127879679115
Angola,Angola,NewTransmissionCapacity,DRC,2040,2208.736190145574
Angola,Angola,TransmissionCapacity,Congo,2040,36.636127879679115
Angola,Angola,TransmissionCapacity,DRC,2040,2208.736190145574
CAR,CAR,CongestionShare,Congo,2025,1.0
CAR,CAR,CongestionShare,Congo,2040,0.4214611872146119
CAR,CAR,Interchange,Congo,2040,44.460887895416526
CAR,CAR,InterconUtilization,Congo,2040,0.422320549223561
CAR,CAR,NetImport,Congo,2040,-0.0444608878954165
CAR,CAR,NewTransmissionCapacity,Congo,2040,12.017989257233436
CAR,CAR,TransmissionCapacity,Congo,2040,12.017989257233436
Congo,Congo,CongestionShare,Angola,2025,1.0
Congo,Congo,CongestionShare,CAR,2025,1.0
Congo,Congo,CongestionShare,DRC,2025,0.5840182648401826
Congo,Congo,CongestionShare,Gabon,2025,1.0
Congo,Congo,CongestionShare,Angola,2040,0.2295662100456621
Congo,Congo,CongestionShare,CAR,2040,0.5755707762557077
Congo,Congo,CongestionShare,Gabon,2040,0.6671232876712329
Congo,Congo,Interchange,DRC,2025,409.42256686697607
Congo,Congo,Interchange,Angola,2040,76.07483074651692
Congo,Congo,Interchange,CAR,2040,60.71723903068556
Congo,Congo,Interchange,Gabon,2040,334.7735483261917
Congo,Congo,InterconUtilization,DRC,2025,0.5842216992964842
Congo,Congo,InterconUtilization,Angola,2040,0.2370431023153145
Congo,Congo,InterconUtilization,CAR,2040,0.576734720077887
Congo,Congo,InterconUtilization,Gabon,2040,0.6803076155245897
Congo,Congo,NetImport,DRC,2025,-0.4094225668669761
Congo,Congo,NetImport,Angola,2040,-0.0760748307465169
Congo,Congo,NetImport,CAR,2040,-0.0607172390306855
Congo,Congo,NetImport,Gabon,2040,-0.3347735483261917
Congo,Congo,NewTransmissionCapacity,Angola,2040,36.636127879679115
Congo,Congo,NewTransmissionCapacity,CAR,2040,12.017989257233436
Congo,Congo,NewTransmissionCapacity,DRC,2040,589.517261488207
Congo,Congo,NewTransmissionCapacity,Gabon,2040,56.17482093781413
Congo,Congo,TransmissionCapacity,DRC,2025,80.0
Congo,Congo,TransmissionCapacity,Angola,2040,36.636127879679115
Congo,Congo,TransmissionCapacity,CAR,2040,12.017989257233436
Congo,Congo,TransmissionCapacity,DRC,2040,669.517261488207
Congo,Congo,TransmissionCapacity,Gabon,2040,56.17482093781413
DRC,DRC,CongestionShare,Angola,2025,1.0
DRC,DRC,CongestionShare,Congo,2025,0.4140410958904109
DRC,DRC,CongestionShare,Angola,2040,0.2678082191780822
DRC,DRC,CongestionShare,Congo,2040,0.4853881278538813
DRC,DRC,CongestionShare,DRC_South,2040,0.6081050228310503
DRC,DRC,Interchange,Congo,2025,290.6515452348943
DRC,DRC,Interchange,DRC_South,2025,6025.201706195764
DRC,DRC,Interchange,Angola,2040,14539.033311775936
DRC,DRC,Interchange,Congo,2040,4781.323697481427
DRC,DRC,Interchange,DRC_South,2040,9778.65267326888
DRC,DRC,InterconUtilization,Congo,2025,0.4147425017621208
DRC,DRC,InterconUtilization,DRC_South,2025,0.6878084139492882
DRC,DRC,InterconUtilization,Angola,2040,0.7514283536739592
DRC,DRC,InterconUtilization,Congo,2040,0.8152339586612164
DRC,DRC,InterconUtilization,DRC_South,2040,0.8425630405352565
DRC,DRC,NetImport,Congo,2025,-0.2906515452348943
DRC,DRC,NetImport,DRC_South,2025,-6.025201706195764
DRC,DRC,NetImport,Angola,2040,-14.539033311775936
DRC,DRC,NetImport,Congo,2040,-4.781323697481428
DRC,DRC,NetImport,DRC_South,2040,-9.77865267326888
DRC,DRC,NewTransmissionCapacity,Angola,2040,2208.736190145574
DRC,DRC,NewTransmissionCapacity,Congo,2040,589.517261488207
DRC,DRC,NewTransmissionCapacity,DRC_South,2040,324.8676930261281
DRC,DRC,TransmissionCapacity,Congo,2025,80.0
DRC,DRC,TransmissionCapacity,DRC_South,2025,1000.0
DRC,DRC,TransmissionCapacity,Angola,2040,2208.736190145574
DRC,DRC,TransmissionCapacity,Congo,2040,669.517261488207
DRC,DRC,TransmissionCapacity,DRC_South,2040,1324.867693026128
DRC,DRC_South,NetImport,SAPP,2025,174.2235149387929
DRC,DRC_South,NetImport,SAPP,2040,292.2201358377905
DRC,DRC_South,NewTransmissionCapacity,DRC,2040,324.8676930261281
DRC,DRC_South,TransmissionCapacity,DRC,2025,1000.0
DRC,DRC_South,TransmissionCapacity,DRC,2040,1324.867693026128
Gabon,Gabon,CongestionShare,Congo,2025,1.0
Gabon,Gabon,CongestionShare,Congo,2040,0.1171232876712328
Gabon,Gabon,Interchange,Congo,2040,57.63536628219729
Gabon,Gabon,InterconUtilization,Congo,2040,0.1171232876712329
Gabon,Gabon,NetImport,Congo,2040,-0.0576353662821972
Gabon,Gabon,NewTransmissionCapacity,Congo,2040,56.17482093781413
Gabon,Gabon,TransmissionCapacity,Congo,2040,56.17482093781413
Angola,Angola,CapacityTechFuel,Nuclear,2025,0.0
Angola,Angola,CapacityTechFuel,CCGT-Gas,2025,750.0
Angola,Angola,CapacityTechFuel,CCGT-LNG,2025,0.0
Angola,Angola,CapacityTechFuel,ST-Coal,2025,0.0
Angola,Angola,CapacityTechFuel,ST-DomesticCoal,2025,0.0
Angola,Angola,CapacityTechFuel,ST-ImportedCoal,2025,0.0
Angola,Angola,CapacityTechFuel,ST-Geothermal,2025,0.0
Angola,Angola,CapacityTechFuel,ST-Lignite,2025,0.0
Angola,Angola,CapacityTechFuel,GT-Diesel,2025,0.0
Angola,Angola,CapacityTechFuel,GT-Gas,2025,700.0
Angola,Angola,CapacityTechFuel,GT-LNG,2025,0.0
Angola,Angola,CapacityTechFuel,GT-HFO,2025,0.0
Angola,Angola,CapacityTechFuel,ICE-Diesel,2025,701.0
Angola,Angola,CapacityTechFuel,ICE-HFO,2025,0.0
Angola,Angola,CapacityTechFuel,Biomass,2025,0.0
Angola,Angola,CapacityTechFuel,Reservoir,2025,1540.0
Angola,Angola,CapacityTechFuel,ROR,2025,2206.6
Angola,Angola,CapacityTechFuel,CSP,2025,0.0
Angola,Angola,CapacityTechFuel,Offshore Wind,2025,0.0
Angola,Angola,CapacityTechFuel,Onshore Wind,2025,0.0
Angola,Angola,CapacityTechFuel,PV,2025,336.0
Angola,Angola,CapacityTechFuel,PV+Storage,2025,0.0
Angola,Angola,CapacityTechFuel,Solar Thermal,2025,0.0
Angola,Angola,CapacityTechFuel,Battery,2025,50.0
Angola,Angola,CapacityTechFuel,PSH,2025,0.0
Angola,Angola,CapacityTechFuel,ImportTransmission-Import,2025,0.0
Angola,Angola,CapacityTechFuel,Nuclear,2040,0.0
Angola,Angola,CapacityTechFuel,CCGT-Gas,2040,750.0
Angola,Angola,CapacityTechFuel,CCGT-LNG,2040,0.0
Angola,Angola,CapacityTechFuel,ST-Coal,2040,0.0
Angola,Angola,CapacityTechFuel,ST-DomesticCoal,2040,0.0
Angola,Angola,CapacityTechFuel,ST-ImportedCoal,2040,0.0
Angola,Angola,CapacityTechFuel,ST-Geothermal,2040,0.0
Angola,Angola,CapacityTechFuel,ST-Lignite,2040,0.0
Angola,Angola,CapacityTechFuel,GT-Diesel,2040,0.0
Angola,Angola,CapacityTechFuel,GT-Gas,2040,0.0
Angola,Angola,CapacityTechFuel,GT-LNG,2040,0.0
Angola,Angola,CapacityTechFuel,GT-HFO,2040,0.0
Angola,Angola,CapacityTechFuel,ICE-Diesel,2040,0.0
Angola,Angola,CapacityTechFuel,ICE-HFO,2040,0.0
Angola,Angola,CapacityTechFuel,Biomass,2040,0.0
Angola,Angola,CapacityTechFuel,Reservoir,2040,1540.0
Angola,Angola,CapacityTechFuel,ROR,2040,2206.6
Angola,Angola,CapacityTechFuel,CSP,2040,0.0
Angola,Angola,CapacityTechFuel,Offshore Wind,2040,0.0
Angola,Angola,CapacityTechFuel,Onshore Wind,2040,546.0
Angola,Angola,CapacityTechFuel,PV,2040,4101.0
Angola,Angola,CapacityTechFuel,PV+Storage,2040,0.0
Angola,Angola,CapacityTechFuel,Solar Thermal,2040,0.0
Angola,Angola,CapacityTechFuel,Battery,2040,1550.0
Angola,Angola,CapacityTechFuel,PSH,2040,0.0
Angola,Angola,CapacityTechFuel,ImportTransmission-Import,2040,0.0
Angola,Angola,EnergyTechFuelComplete,Nuclear,2025,0.0
Angola,Angola,EnergyTechFuelComplete,CCGT-Gas,2025,4361.839082029583
Angola,Angola,EnergyTechFuelComplete,CCGT-LNG,2025,0.0
Angola,Angola,EnergyTechFuelComplete,ST-Coal,2025,0.0
Angola,Angola,EnergyTechFuelComplete,ST-DomesticCoal,2025,0.0
Angola,Angola,EnergyTechFuelComplete,ST-ImportedCoal,2025,0.0
Angola,Angola,EnergyTechFuelComplete,ST-Geothermal,2025,0.0
Angola,Angola,EnergyTechFuelComplete,ST-Lignite,2025,0.0
Angola,Angola,EnergyTechFuelComplete,GT-Diesel,2025,0.0
Angola,Angola,EnergyTechFuelComplete,GT-Gas,2025,2184.84
Angola,Angola,EnergyTechFuelComplete,GT-LNG,2025,0.0
Angola,Angola,EnergyTechFuelComplete,GT-HFO,2025,0.0
Angola,Angola,EnergyTechFuelComplete,ICE-Diesel,2025,118.22000587722488
Angola,Angola,EnergyTechFuelComplete,ICE-HFO,2025,0.0
Angola,Angola,EnergyTechFuelComplete,Biomass,2025,0.0
Angola,Angola,EnergyTechFuelComplete,Reservoir,2025,4395.557897942401
Angola,Angola,EnergyTechFuelComplete,ROR,2025,5328.78242055075
Angola,Angola,EnergyTechFuelComplete,CSP,2025,0.0
Angola,Angola,EnergyTechFuelComplete,Offshore Wind,2025,0.0
Angola,Angola,EnergyTechFuelComplete,Onshore Wind,2025,0.0
Angola,Angola,EnergyTechFuelComplete,PV,2025,690.7605935999995
