c,z,y,q,d,t,value
Angola,Angola,2025,Q1,d1,t1,167.02340187
Angola,Angola,2025,Q1,d1,t10,167.02340187
Angola,Angola,2025,Q1,d1,t11,167.02340187
Angola,Angola,2025,Q1,d1,t12,167.02340187
Angola,Angola,2025,Q1,d1,t13,167.02340187
Angola,Angola,2025,Q1,d1,t14,167.02340187
Angola,Angola,2025,Q1,d1,t15,167.02340187
Angola,Angola,2025,Q1,d1,t16,167.02340187
Angola,Angola,2025,Q1,d1,t17,167.02340187
Angola,Angola,2025,Q1,d1,t18,167.02340187
Angola,Angola,2025,Q1,d1,t19,167.02340187
Angola,Angola,2025,Q1,d1,t2,167.02340187
Angola,Angola,2025,Q1,d1,t20,167.02340187
Angola,Angola,2025,Q1,d1,t21,167.02340187
Angola,Angola,2025,Q1,d1,t22,167.02340187
Angola,Angola,2025,Q1,d1,t23,167.02340187
Angola,Angola,2025,Q1,d1,t24,167.02340187
Angola,Angola,2025,Q1,d1,t3,167.02340187
Angola,Angola,2025,Q1,d1,t4,167.02340187
Angola,Angola,2025,Q1,d1,t5,167.02340187
Angola,Angola,2025,Q1,d1,t6,167.02340187
Angola,Angola,2025,Q1,d1,t7,167.02340187
Angola,Angola,2025,Q1,d1,t8,167.02340187
Angola,Angola,2025,Q1,d1,t9,167.02340187
Angola,Angola,2025,Q1,d2,t1,167.02340187
Angola,Angola,2025,Q1,d2,t10,167.02340187
Angola,Angola,2025,Q1,d2,t11,167.02340187
Angola,Angola,2025,Q1,d2,t12,167.02340187
Angola,Angola,2025,Q1,d2,t13,167.02340187
Angola,Angola,2025,Q1,d2,t14,167.02340187
Angola,Angola,2025,Q1,d2,t15,167.02340187
Angola,Angola,2025,Q1,d2,t16,167.02340187
Angola,Angola,2025,Q1,d2,t17,167.02340187
Angola,Angola,2025,Q1,d2,t18,167.02340187
Angola,Angola,2025,Q1,d2,t19,167.02340187
Angola,Angola,2025,Q1,d2,t2,167.02340187
Angola,Angola,2025,Q1,d2,t20,167.02340187
Angola,Angola,2025,Q1,d2,t21,167.02340187
Angola,Angola,2025,Q1,d2,t22,167.02340187
Angola,Angola,2025,Q1,d2,t23,167.02340187
Angola,Angola,2025,Q1,d2,t24,167.02340187
Angola,Angola,2025,Q1,d2,t3,167.02340187
Angola,Angola,2025,Q1,d2,t4,167.02340187
Angola,Angola,2025,Q1,d2,t5,167.02340187
Angola,Angola,2025,Q1,d2,t6,167.02340187
Angola,Angola,2025,Q1,d2,t7,167.02340187
Angola,Angola,2025,Q1,d2,t8,167.02340187
Angola,Angola,2025,Q1,d2,t9,167.02340187
Angola,Angola,2025,Q1,d3,t1,167.02340187000001
Angola,Angola,2025,Q1,d3,t10,167.02340187
Angola,Angola,2025,Q1,d3,t11,167.02340187
Angola,Angola,2025,Q1,d3,t12,167.02340187
Angola,Angola,2025,Q1,d3,t13,167.02340187000001
Angola,Angola,2025,Q1,d3,t14,167.02340187000001
Angola,Angola,2025,Q1,d3,t15,167.02340187
Angola,Angola,2025,Q1,d3,t16,167.02340187
Angola,Angola,2025,Q1,d3,t17,167.02340187
Angola,Angola,2025,Q1,d3,t18,167.02340187
Angola,Angola,2025,Q1,d3,t19,167.02340187000001
Angola,Angola,2025,Q1,d3,t2,167.02340187
Angola,Angola,2025,Q1,d3,t20,167.02340187
Angola,Angola,2025,Q1,d3,t21,167.02340187000001
Angola,Angola,2025,Q1,d3,t22,167.02340187000001
Angola,Angola,2025,Q1,d3,t23,167.02340187000001
Angola,Angola,2025,Q1,d3,t24,167.02340187
Angola,Angola,2025,Q1,d3,t3,167.02340187
Angola,Angola,2025,Q1,d3,t4,167.02340187000001
Angola,Angola,2025,Q1,d3,t5,167.02340187000001
Angola,Angola,2025,Q1,d3,t6,167.02340187000001
Angola,Angola,2025,Q1,d3,t7,167.02340187000001
Angola,Angola,2025,Q1,d3,t8,167.02340187
Angola,Angola,2025,Q1,d3,t9,167.02340187
Angola,Angola,2025,Q1,d4,t1,167.02340187
Angola,Angola,2025,Q1,d4,t10,167.02340187
Angola,Angola,2025,Q1,d4,t11,167.02340187
Angola,Angola,2025,Q1,d4,t12,167.02340187
Angola,Angola,2025,Q1,d4,t13,167.02340187
Angola,Angola,2025,Q1,d4,t14,167.02340187
Angola,Angola,2025,Q1,d4,t15,167.02340187
Angola,Angola,2025,Q1,d4,t16,167.02340187
Angola,Angola,2025,Q1,d4,t17,167.02340187
Angola,Angola,2025,Q1,d4,t18,167.02340187
Angola,Angola,2025,Q1,d4,t19,167.02340187
Angola,Angola,2025,Q1,d4,t2,167.02340187
Angola,Angola,2025,Q1,d4,t20,167.02340187
Angola,Angola,2025,Q1,d4,t21,167.02340187
Angola,Angola,2025,Q1,d4,t22,167.02340187
Angola,Angola,2025,Q1,d4,t23,167.02340187
Angola,Angola,2025,Q1,d4,t24,167.02340187
Angola,Angola,2025,Q1,d4,t3,167.02340187
Angola,Angola,2025,Q1,d4,t4,167.02340187
Angola,Angola,2025,Q1,d4,t5,167.02340187
Angola,Angola,2025,Q1,d4,t6,167.02340187
Angola,Angola,2025,Q1,d4,t7,167.02340187
Angola,Angola,2025,Q1,d4,t8,167.02340187
Angola,Angola,2025,Q1,d4,t9,167.02340187
Angola,Angola,2025,Q1,d5,t1,167.02340187000001
Angola,Angola,2025,Q1,d5,t10,167.02340187
Angola,Angola,2025,Q1,d5,t11,167.02340187
Angola,Angola,2025,Q1,d5,t12,167.02340187
Angola,Angola,2025,Q1,d5,t13,167.02340187
Angola,Angola,2025,Q1,d5,t14,167.02340187
Angola,Angola,2025,Q1,d5,t15,167.02340187
Angola,Angola,2025,Q1,d5,t16,167.02340187000001
Angola,Angola,2025,Q1,d5,t17,167.02340187000001
Angola,Angola,2025,Q1,d5,t18,167.02340187000001
Angola,Angola,2025,Q1,d5,t19,167.02340187
Angola,Angola,2025,Q1,d5,t2,167.02340187
Angola,Angola,2025,Q1,d5,t20,167.02340187000001
Angola,Angola,2025,Q1,d5,t21,167.02340187000001
