c,z,attribute,y,tech,f,techfuel,value
Angola,Angola,CapacityTechFuel,2024,Nuclear,Uranium,Nuclear,0.0
Angola,Angola,CapacityTechFuel,2024,CCGT,Gas,CCGT-Gas,750.0
Angola,Angola,CapacityTechFuel,2024,CCGT,LNG,CCGT-LNG,0.0
Angola,Angola,CapacityTechFuel,2024,ST,Coal,ST-Coal,0.0
Angola,Angola,CapacityTechFuel,2024,ST,DomesticCoal,ST-DomesticCoal,0.0
Angola,Angola,CapacityTechFuel,2024,ST,ImportedCoal,ST-ImportedCoal,0.0
Angola,Angola,CapacityTechFuel,2024,ST,Geothermal,ST-Geothermal,0.0
Angola,Angola,CapacityTechFuel,2024,ST,Lignite,ST-Lignite,0.0
Angola,Angola,CapacityTechFuel,2024,ST,Bagasse,ST-Bagasse,0.0
Angola,Angola,CapacityTechFuel,2024,ST,Woodchip,ST-Woodchip,0.0
Angola,Angola,CapacityTechFuel,2024,ST,Biogas,ST-Biogas,0.0
Angola,Angola,CapacityTechFuel,2024,OCGT,Diesel,GT-Diesel,0.0
Angola,Angola,CapacityTechFuel,2024,OCGT,Gas,GT-Gas,105.0
Angola,Angola,CapacityTechFuel,2024,OCGT,LNG,GT-LNG,0.0
Angola,Angola,CapacityTechFuel,2024,OCGT,HFO,GT-HFO,0.0
Angola,Angola,CapacityTechFuel,2024,ICE,Diesel,ICE-Diesel,741.0
Angola,Angola,CapacityTechFuel,2024,ICE,HFO,ICE-HFO,0.0
Angola,Angola,CapacityTechFuel,2024,ICE,Gas,ICE-Gas,0.0
Angola,Angola,CapacityTechFuel,2024,BiomassPlant,Biomass,Biomass,0.0
Angola,Angola,CapacityTechFuel,2024,ST,Biomass,ST-Biomass,20.0
Angola,Angola,CapacityTechFuel,2024,ReservoirHydro,Water,Reservoir,3746.0
Angola,Angola,CapacityTechFuel,2024,ROR,Water,ROR,57.0
Angola,Angola,CapacityTechFuel,2024,CSPPlant,CSP,CSP,0.0
Angola,Angola,CapacityTechFuel,2024,OffshoreWind,Wind,Offshore Wind,0.0
Angola,Angola,CapacityTechFuel,2024,OnshoreWind,Wind,Onshore Wind,0.0
Angola,Angola,CapacityTechFuel,2024,PV,Solar,PV,276.0
Angola,Angola,CapacityTechFuel,2024,pvwsto,Solar,PV+Storage,0.0
Angola,Angola,CapacityTechFuel,2024,STOPV,Solar,Solar Thermal,0.0
Angola,Angola,CapacityTechFuel,2024,Storage,Battery,Battery,0.0
Angola,Angola,CapacityTechFuel,2024,Storage,Water,PSH,0.0
Angola,Angola,CapacityTechFuel,2024,INT,Import_SAR,Imports,0.0
Angola,Angola,CapacityTechFuel,2024,INT,Import_MOZ,Imports,0.0
Angola,Angola,CapacityTechFuel,2024,INT,Import_SAPP,Imports,0.0
Angola,Angola,CapacityTechFuel,2024,ImportTransmission,Import,ImportTransmission-Import,0.0
Angola,Angola,CapacityTechFuel,2024,INT,Import,INT-Import,0.0
Angola,Angola,CapacityTechFuel,2025,Nuclear,Uranium,Nuclear,0.0
Angola,Angola,CapacityTechFuel,2025,CCGT,Gas,CCGT-Gas,750.0
Angola,Angola,CapacityTechFuel,2025,CCGT,LNG,CCGT-LNG,0.0
Angola,Angola,CapacityTechFuel,2025,ST,Coal,ST-Coal,0.0
Angola,Angola,CapacityTechFuel,2025,ST,DomesticCoal,ST-DomesticCoal,0.0
Angola,Angola,CapacityTechFuel,2025,ST,ImportedCoal,ST-ImportedCoal,0.0
Angola,Angola,CapacityTechFuel,2025,ST,Geothermal,ST-Geothermal,0.0
Angola,Angola,CapacityTechFuel,2025,ST,Lignite,ST-Lignite,0.0
Angola,Angola,CapacityTechFuel,2025,ST,Bagasse,ST-Bagasse,0.0
Angola,Angola,CapacityTechFuel,2025,ST,Woodchip,ST-Woodchip,0.0
Angola,Angola,CapacityTechFuel,2025,ST,Biogas,ST-Biogas,0.0
Angola,Angola,CapacityTechFuel,2025,OCGT,Diesel,GT-Diesel,0.0
Angola,Angola,CapacityTechFuel,2025,OCGT,Gas,GT-Gas,105.0
Angola,Angola,CapacityTechFuel,2025,OCGT,LNG,GT-LNG,0.0
Angola,Angola,CapacityTechFuel,2025,OCGT,HFO,GT-HFO,0.0
Angola,Angola,CapacityTechFuel,2025,ICE,Diesel,ICE-Diesel,741.0
Angola,Angola,CapacityTechFuel,2025,ICE,HFO,ICE-HFO,0.0
Angola,Angola,CapacityTechFuel,2025,ICE,Gas,ICE-Gas,0.0
Angola,Angola,CapacityTechFuel,2025,BiomassPlant,Biomass,Biomass,0.0
Angola,Angola,CapacityTechFuel,2025,ST,Biomass,ST-Biomass,20.0
Angola,Angola,CapacityTechFuel,2025,ReservoirHydro,Water,Reservoir,3746.0
Angola,Angola,CapacityTechFuel,2025,ROR,Water,ROR,57.0
Angola,Angola,CapacityTechFuel,2025,CSPPlant,CSP,CSP,0.0
Angola,Angola,CapacityTechFuel,2025,OffshoreWind,Wind,Offshore Wind,0.0
Angola,Angola,CapacityTechFuel,2025,OnshoreWind,Wind,Onshore Wind,0.0
Angola,Angola,CapacityTechFuel,2025,PV,Solar,PV,294.0
