c,z,attribute,y,tech,f,techfuel,g,uni,value
ALGERIA,ALGERIA,CapacityPlant,2020,CCGT,Gas,Gas,CC_CM_GAS_DIE_18_ALG,,2393.284656781635
ALGERIA,ALGERIA,CapacityPlant,2020,CCGT,Gas,Gas,CC_CM_GAS_DIE_19_ALG,,6106.610738452141
ALGERIA,ALGERIA,CapacityPlant,2020,CCGT,Gas,Gas,CC_EX_GAS_DIE_05_ALG,,880.0
ALGERIA,ALGERIA,CapacityPlant,2020,CCGT,Gas,Gas,CC_EX_GAS_DIE_09_ALG,,1227.0
ALGERIA,ALGERIA,CapacityPlant,2020,CCGT,Gas,Gas,CC_EX_GAS_DIE_12_ALG,,1200.0
ALGERIA,ALGERIA,CapacityPlant,2020,CCGT,Gas,Gas,CC_EX_GAS_DIE_13_ALG,,1200.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_DIE_07_ALG,,993.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_DIE_10_ALG,,1036.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_DIE_13_ALG,,340.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_DIE_14_ALG,,958.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_DIE_15_ALG,,696.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_DIE_16_ALG,,2100.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_DIE_17_ALG,,654.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_�_06_ALG,,1310.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_�_10_ALG,,810.0
ALGERIA,ALGERIA,CapacityPlant,2020,GT,Gas,Gas,GT_EX_GAS_�_17_ALG,,445.0
ALGERIA,ALGERIA,CapacityPlant,2020,ST,Gas,Gas,ST_EX_GAS_DIE_94_ALG,,2100.0
ALGERIA,ALGERIA,CapacityPlant,2020,STO HY,Water,Reservoir,HY_EX_WAT_�_63_ALG,,276.21
ALGERIA,ALGERIA,CapacityPlant,2020,CSP,CSP,CSP,CS_EX_CSP_�_11_ALG,,150.0
ALGERIA,ALGERIA,CapacityPlant,2020,Wind,Wind,Onshore Wind,WI_CM_WND_�_20_ALG,,70.0
ALGERIA,ALGERIA,CapacityPlant,2020,Wind,Wind,Onshore Wind,WI_EX_WND_�_14_ALG,,10.0
ALGERIA,ALGERIA,CapacityPlant,2020,PV,PV,PV,PV_CM_SPV_�_20_ALG,,200.0
ALGERIA,ALGERIA,CapacityPlant,2020,PV,PV,PV,PV_EX_SPV_�_16_ALG,,432.33
ALGERIA,ALGERIA,CapacityPlant,2021,CCGT,Gas,Gas,CC_CM_GAS_DIE_18_ALG,,2393.284656781635
ALGERIA,ALGERIA,CapacityPlant,2021,CCGT,Gas,Gas,CC_CM_GAS_DIE_19_ALG,,6106.610738452141
ALGERIA,ALGERIA,CapacityPlant,2021,CCGT,Gas,Gas,CC_EX_GAS_DIE_05_ALG,,880.0
ALGERIA,ALGERIA,CapacityPlant,2021,CCGT,Gas,Gas,CC_EX_GAS_DIE_09_ALG,,1227.0
ALGERIA,ALGERIA,CapacityPlant,2021,CCGT,Gas,Gas,CC_EX_GAS_DIE_12_ALG,,1200.0
ALGERIA,ALGERIA,CapacityPlant,2021,CCGT,Gas,Gas,CC_EX_GAS_DIE_13_ALG,,1200.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_DIE_07_ALG,,993.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_DIE_10_ALG,,1036.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_DIE_13_ALG,,340.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_DIE_14_ALG,,958.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_DIE_15_ALG,,696.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_DIE_16_ALG,,2100.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_DIE_17_ALG,,654.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_�_06_ALG,,1310.0
ALGERIA,ALGERIA,CapacityPlant,2021,GT,Gas,Gas,GT_EX_GAS_�_10_ALG,,810.0
