c,z,y,q,d,t,value
ALGERIA,ALGERIA,2020,Q1,d1,t1,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t10,58.217520529999994
ALGERIA,ALGERIA,2020,Q1,d1,t11,43.67568260154288
ALGERIA,ALGERIA,2020,Q1,d1,t12,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t13,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t14,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t15,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t16,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t17,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t18,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t19,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t2,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t20,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t21,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t22,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t23,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t24,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t3,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t4,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t5,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t6,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t7,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t8,37.3
ALGERIA,ALGERIA,2020,Q1,d1,t9,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t1,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t10,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t11,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t12,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t13,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t14,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t15,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t16,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t17,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t18,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t19,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t2,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t20,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t21,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t22,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t23,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t24,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t3,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t4,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t5,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t6,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t7,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t8,37.3
ALGERIA,ALGERIA,2020,Q1,d2,t9,37.3
ALGERIA,ALGERIA,2020,Q1,d3,t1,37.3
ALGERIA,ALGERIA,2020,Q1,d3,t10,37.3
ALGERIA,ALGERIA,2020,Q1,d3,t11,37.3
ALGERIA,ALGERIA,2020,Q1,d3,t12,37.3
